node1,node2,weight
202,324,0.55
202,347,0.6
202,244,0.55
176,202,0.55
251,245,0.55
304,322,0.55
304,363,0.6
304,93,0.55
304,186,0.55
304,29,0.55
304,135,0.55
251,1,0.75
251,202,0.75
202,447,0.75
202,441,0.55
202,206,0.65
202,153,0.7
202,219,0.65
251,35,0.55
310,202,0.55
62,202,0.6
139,202,0.55
251,29,0.6
144,202,0.9
60,251,0.55
132,202,0.6
271,202,0.55
347,202,0.55
215,143,0.55
215,1,0.55
215,274,0.55
215,321,0.55
60,148,0.6
176,219,0.55
176,220,0.55
176,45,0.55
171,104,0.55
325,104,0.75
110,104,0.55
191,104,0.55
427,104,0.55
363,104,0.65
96,104,0.6
60,147,0.55
202,356,0.55
202,36,0.65
202,141,0.55
36,202,0.65
257,240,0.75
7,240,0.6
206,240,0.55
64,100,0.55
202,212,0.55
202,62,0.7
132,100,0.55
447,7,0.7
7,100,0.6
1,271,0.55
1,308,0.65
1,431,0.55
1,416,0.55
1,115,0.55
1,309,0.6
1,234,0.55
1,396,0.7
111,100,0.55
304,25,1.0
304,353,0.55
304,64,0.7
304,7,0.6
304,62,0.55
113,295,0.55
21,7,0.75
288,215,0.55
321,215,0.55
288,307,0.55
288,64,0.55
288,198,0.55
288,404,0.55
288,159,0.55
441,215,0.55
324,215,0.55
1,215,0.55
290,215,0.55
434,215,0.55
229,215,0.55
202,215,0.8
7,215,0.75
198,215,0.55
215,229,0.55
215,221,0.6
215,290,0.55
353,215,0.6
215,324,0.55
215,434,0.55
249,215,0.55
33,51,0.55
274,215,0.6
378,215,0.55
404,215,0.55
33,325,0.55
33,1,0.9
143,215,0.55
33,35,0.7
242,274,0.55
432,274,0.75
1,274,0.55
327,274,0.55
257,274,0.75
204,274,0.55
316,274,0.55
321,274,0.6
33,215,0.55
215,7,0.75
215,404,0.55
33,7,0.6
171,198,0.6
399,198,0.6
262,198,0.55
144,198,0.6
378,198,0.55
412,198,0.55
387,198,0.55
33,57,0.55
1,324,0.55
204,324,0.55
219,1,1.0
133,7,0.55
1,438,0.55
372,257,0.75
41,257,0.6
438,1,0.55
339,257,0.7
346,257,0.55
361,257,0.55
314,257,0.7
406,257,0.55
31,1,0.65
68,1,0.6
271,1,0.55
41,1,0.9
114,1,0.6
2,1,0.9
304,1,0.55
324,1,0.55
284,257,0.7
359,257,0.65
1,330,0.75
283,284,1.0
21,284,0.55
319,284,0.55
257,284,0.7
60,257,1.0
397,257,0.75
1,442,0.55
1,296,0.55
1,384,0.55
1,81,0.55
1,180,0.55
1,32,0.55
1,34,0.55
36,1,0.7
17,1,0.95
8,1,0.65
353,1,1.0
261,1,0.55
416,1,0.55
75,1,0.6
345,346,0.55
366,346,0.55
398,346,0.75
171,346,0.6
374,346,0.55
257,346,0.7
399,346,0.55
1,219,0.65
1,62,0.25
1,320,0.65
1,135,0.7
333,257,0.7
309,257,0.6
1,13,0.65
442,1,0.55
359,219,0.6
1,2,0.9
1,76,0.6
100,101,0.55
198,411,0.55
198,394,0.55
198,386,0.55
198,29,0.55
198,288,0.55
198,412,0.55
198,421,0.55
257,246,0.75
257,328,0.7
257,217,0.75
257,420,0.8
257,229,0.75
257,276,0.7
257,41,0.7
257,415,0.75
257,295,0.7
134,101,0.55
257,331,0.75
257,264,0.75
257,340,0.8
257,261,0.75
257,60,0.75
230,101,0.6
144,1,0.75
180,1,0.55
32,1,0.55
111,1,0.55
47,1,0.6
241,1,0.9
88,101,0.95
198,285,0.6
198,249,0.55
198,387,0.55
1,245,0.55
284,283,1.0
284,21,0.55
284,319,0.55
198,230,0.75
198,353,0.55
198,416,0.55
198,262,0.55
19,64,0.65
415,257,0.7
94,64,0.55
324,202,0.55
324,204,0.55
68,64,0.55
312,64,0.55
216,295,0.55
350,295,0.6
256,295,0.55
283,295,0.75
222,295,0.55
274,295,0.6
57,64,0.75
330,198,0.65
386,198,0.55
410,198,0.6
206,198,0.55
1,111,0.6
345,7,0.55
345,321,0.55
345,441,0.6
377,202,0.55
312,1,0.55
312,62,0.55
312,221,0.55
312,409,0.55
312,60,0.6
198,378,0.55
295,113,0.65
295,256,0.65
295,222,0.65
295,283,0.75
295,274,0.6
295,350,0.65
358,202,0.65
241,340,0.8
7,314,0.6
257,314,0.7
1,17,0.95
1,31,0.6
19,4,0.65
427,441,0.6
64,441,0.55
257,441,0.7
319,4,0.75
19,325,0.55
19,7,0.95
19,1,0.95
19,23,0.75
352,4,0.55
60,229,0.6
297,229,0.55
61,4,0.65
62,285,0.55
7,285,0.55
60,285,0.55
360,285,0.65
141,285,0.55
66,4,0.6
39,4,0.55
202,143,0.55
202,60,0.75
202,139,0.55
202,321,0.65
125,4,0.6
60,273,0.6
60,261,0.6
7,4,0.7
10,1,0.9
431,1,0.55
104,1,0.6
320,1,0.65
309,1,0.75
396,1,0.7
202,221,0.7
